chrs,names,ids
chrX,ENSG00000277492,ENSG00000277492
chrX,SNORD3E,ENSG00000280704
chrX,WASHC3P1,ENSG00000213747
chrX,SLC7A3,ENSG00000165349
chrX,RPS23P8,ENSG00000230629
chrX,NUTF2P7,ENSG00000229324
chrX,RNU1-56P,ENSG00000212605
chrX,SOCS5P4,ENSG00000227536
chrX,SNX12,ENSG00000147164
chrX,FOXO4,ENSG00000184481
chrX,CXorf65,ENSG00000204165
chrX,ENSG00000285171,ENSG00000285171
chrX,IL2RG,ENSG00000147168
chrX,MED12,ENSG00000184634
chrX,NLGN3,ENSG00000196338
chrX,ENSG00000228427,ENSG00000228427
chrX,GJB1,ENSG00000169562
chrX,ZMYM3,ENSG00000147130
chrX,NONO,ENSG00000147140
chrX,ITGB1BP2,ENSG00000147166
chrX,ZCRB1P1,ENSG00000224208
chrX,RHOG2P,ENSG00000213706
chrX,TAF1,ENSG00000147133
chrX,ENSG00000229601,ENSG00000229601
chrX,PABPN1P1,ENSG00000213018
chrX,INGX,ENSG00000243468
chrX,SOCS6P1,ENSG00000215120
chrX,OGT,ENSG00000147162
chrX,GCNA,ENSG00000147174
chrX,CXCR3,ENSG00000186810
chrX,ENSG00000291017,ENSG00000291017
chrX,ENSG00000237265,ENSG00000237265
chrX,ENSG00000283599,ENSG00000283599
chrX,ENSG00000230934,ENSG00000230934
chrX,LINC00891,ENSG00000281852
chrX,CXorf49,ENSG00000215115
chrX,ENSG00000226870,ENSG00000226870
chrX,ENSG00000290713,ENSG00000290713
chrX,ENSG00000237182,ENSG00000237182
chrX,ENSG00000237717,ENSG00000237717
chrX,ENSG00000290714,ENSG00000290714
chrX,ENSG00000234442,ENSG00000234442
chrX,CXorf49B,ENSG00000215113
chrX,ENSG00000224617,ENSG00000224617
chrX,ENSG00000229030,ENSG00000229030
chrX,ENSG00000283178,ENSG00000283178
chrX,NHSL2,ENSG00000204131
chrX,RNU6-1078P,ENSG00000201392
chrX,RPS26P11,ENSG00000196933
chrX,RTL5,ENSG00000242732
chrX,TPT1P15,ENSG00000225471
chrX,PIN4,ENSG00000102309
chrX,RN7SL388P,ENSG00000239577
chrX,ERCC6L,ENSG00000186871
chrX,RPS4X,ENSG00000198034
chrX,CITED1,ENSG00000125931
chrX,ENSG00000285547,ENSG00000285547
chrX,HDAC8,ENSG00000147099
chrX,RNU2-68P,ENSG00000222810
chrX,PHKA1,ENSG00000067177
chrX,MATR3P1,ENSG00000225858
chrX,PHKA1-AS1,ENSG00000231944
chrX,CAPZA1P3,ENSG00000213698
chrX,RNU1-112P,ENSG00000201271
chrX,DMRTC1B,ENSG00000184911
chrX,FAM226B,ENSG00000269911
chrX,FAM236B,ENSG00000268994
chrX,FAM236D,ENSG00000225396
chrX,DMRTC1,ENSG00000269502
chrX,FAM236C,ENSG00000283594
chrX,FAM236A,ENSG00000275520
chrX,PABPC1L2B-AS1,ENSG00000226725
chrX,PABPC1L2B,ENSG00000184388
chrX,PABPC1L2A,ENSG00000186288
chrX,ENSG00000231963,ENSG00000231963
chrX,NAP1L6P,ENSG00000204118
chrX,NAP1L2,ENSG00000186462
chrX,TOMM20P4,ENSG00000230311
chrX,LRRFIP2P1,ENSG00000237014
chrX,YWHAZP8,ENSG00000225664
chrX,RNU6-1044P,ENSG00000207486
chrX,CDX4,ENSG00000131264
chrX,MORF4L1P6,ENSG00000233162
chrX,MAP2K4P1,ENSG00000269904
chrX,RPL7P53,ENSG00000237475
chrX,CHIC1,ENSG00000204116
chrX,SEPHS1P4,ENSG00000230146
chrX,TSIX,ENSG00000270641
chrX,XIST,ENSG00000229807
chrX,ENSG00000274655,ENSG00000274655
chrX,ENSG00000291306,ENSG00000291306
chrX,ENSG00000277577,ENSG00000277577
chrX,ENSG00000278039,ENSG00000278039
chrX,FXYD6P3,ENSG00000182707
chrX,FTX,ENSG00000230590
chrX,JPX,ENSG00000225470
chrX,ENSG00000274430,ENSG00000274430
chrX,ENSG00000276784,ENSG00000276784
chrX,ENSG00000271199,ENSG00000271199
chrX,RPSAP14,ENSG00000233984
chrX,SHISA5P2,ENSG00000203397
chrX,AARSD1P1,ENSG00000234969
chrX,UHRF2P1,ENSG00000223650
chrX,DDX3P1,ENSG00000232928
chrX,ENSG00000280375,ENSG00000280375
chrX,DDX3P2,ENSG00000230986
chrX,MKRN5P,ENSG00000224430
chrX,ATP5MKP1,ENSG00000231549
chrX,BMP2KL,ENSG00000204113
chrX,RAB11FIP1P1,ENSG00000228492
chrX,ENSG00000271533,ENSG00000271533
chrX,MIR421,ENSG00000202566
chrX,MIR374B,ENSG00000212027
chrX,MIR374C,ENSG00000283534
chrX,RN7SL648P,ENSG00000265727
chrX,ENSG00000278421,ENSG00000278421
chrX,ENSG00000273974,ENSG00000273974
chrX,ENSG00000275254,ENSG00000275254
chrX,ENSG00000275625,ENSG00000275625
chrX,MIR545,ENSG00000207820
chrX,MIR374A,ENSG00000199168
chrX,ENSG00000277922,ENSG00000277922
chrX,ZCCHC13,ENSG00000187969
chrX,ENSG00000226515,ENSG00000226515
chrX,RPS6P26,ENSG00000213269
chrX,RN7SL790P,ENSG00000239745
chrX,THAP12P1,ENSG00000230665
chrX,RPS7P14,ENSG00000213695
chrX,SLC16A2,ENSG00000147100
chrX,HNRNPA1P25,ENSG00000231206
chrX,RLIM,ENSG00000131263
chrX,PABPC1P3,ENSG00000230673
chrX,RNU6-330P,ENSG00000199885
chrX,NEXMIF,ENSG00000050030
chrX,ENSG00000271589,ENSG00000271589
chrX,ABCB7,ENSG00000131269
chrX,UPRT,ENSG00000094841
chrX,BUD31P2,ENSG00000229661
chrX,RNU6-562P,ENSG00000199601
chrX,TERF1P7,ENSG00000232186
chrX,ZDHHC15,ENSG00000102383
chrX,RPL21P134,ENSG00000233254
chrX,PCNPP4,ENSG00000237089
chrX,BRAFP1,ENSG00000224775
chrX,TTC3P1,ENSG00000215105
chrX,MAGEE2,ENSG00000186675
chrX,SAR1AP4,ENSG00000233063
chrX,FOXN3P2,ENSG00000226753
chrX,ENSG00000226854,ENSG00000226854
chrX,ARL5AP5,ENSG00000232332
chrX,PBDC1,ENSG00000102390
chrX,MMADHCP1,ENSG00000237252
chrX,RNU6-867P,ENSG00000201826
chrX,ENSG00000274398,ENSG00000274398
chrX,LDHBP2,ENSG00000213684
chrX,MAGEE1,ENSG00000198934
chrX,RNA5SP508,ENSG00000223259
chrX,TRAPPC13P1,ENSG00000235447
chrX,MIR325HG,ENSG00000280870
chrX,MIR384,ENSG00000283242
chrX,MIR325,ENSG00000207995
chrX,RNA5SP509,ENSG00000201447
chrX,SPRYD7P1,ENSG00000234404
chrX,FGF16,ENSG00000196468
chrX,ATRX,ENSG00000085224
chrX,FABP5P15,ENSG00000237106
chrX,MAGT1,ENSG00000102158
chrX,RNU6-854P,ENSG00000200906
chrX,RN7SL460P,ENSG00000263410
chrX,COX7B,ENSG00000131174
chrX,C4orf46P2,ENSG00000248503
chrX,ATP7A,ENSG00000165240
chrX,PGK1,ENSG00000102144
chrX,PGAM4,ENSG00000226784
chrX,TAF9B,ENSG00000187325
chrX,FNDC3CP,ENSG00000223592
chrX,CYSLTR1,ENSG00000173198
chrX,HMGN1P34,ENSG00000224755
chrX,UBE2V1P7,ENSG00000235061
chrX,RTL3,ENSG00000179300
chrX,PPATP2,ENSG00000271433
chrX,LPAR4,ENSG00000147145
chrX,RPL7P54,ENSG00000227645
chrX,MIR4328,ENSG00000283622
chrX,P2RY10,ENSG00000078589
chrX,P2RY10BP,ENSG00000232168
chrX,GPR174,ENSG00000147138
chrX,CTHRC1P1,ENSG00000271005
chrX,KIF4CP,ENSG00000225025
chrX,ITM2A,ENSG00000078596
chrX,CORO1CP1,ENSG00000270268
chrX,TBX22,ENSG00000122145
chrX,CHMP1B2P,ENSG00000278530
chrX,TENT5D,ENSG00000174016
chrX,HNRNPH3P1,ENSG00000230247
chrX,WBP11P3,ENSG00000228051
chrX,HK2P1,ENSG00000228612
chrX,BRWD3,ENSG00000165288
chrX,PSMA1P1,ENSG00000225715
chrX,ENSG00000289132,ENSG00000289132
chrX,ENSG00000239008,ENSG00000239008
chrX,RNU6-493P,ENSG00000212623
chrX,VDAC1P1,ENSG00000073905
chrX,RNU6-995P,ENSG00000212546
chrX,ENSG00000284618,ENSG00000284618
chrX,HMGN5,ENSG00000198157
chrX,SH3BGRL,ENSG00000131171
chrX,ENSG00000231875,ENSG00000231875
chrX,ENSG00000224523,ENSG00000224523
chrX,ENSG00000288059,ENSG00000288059
chrX,PDK1P2,ENSG00000233446
chrX,RNU6-974P,ENSG00000206826
chrX,EIF3JP1,ENSG00000228041
chrX,RPL22P22,ENSG00000213653
chrX,ENSG00000202183,ENSG00000202183
chrX,EIF3MP1,ENSG00000236365
chrX,ATG4AP1,ENSG00000232735
chrX,ENSG00000279437,ENSG00000279437
chrX,POU3F4,ENSG00000196767
chrX,POMPP1,ENSG00000236870
chrX,TERF1P4,ENSG00000215102
chrX,CYLC1,ENSG00000183035
chrX,RPS6KA6,ENSG00000072133
chrX,MIR548I4,ENSG00000221494
chrX,HDX,ENSG00000165259
chrX,ENSG00000233484,ENSG00000233484
chrX,SETP4,ENSG00000237211
chrX,UBE2DNL,ENSG00000229547
chrX,ENSG00000230781,ENSG00000230781
chrX,APOOL,ENSG00000155008
chrX,SATL1,ENSG00000184788
chrX,ENSG00000283446,ENSG00000283446
chrX,ENSG00000276391,ENSG00000276391
chrX,ENSG00000235461,ENSG00000235461
chrX,ZNF711,ENSG00000147180
chrX,POF1B,ENSG00000124429
chrX,MIR1321,ENSG00000283435
chrX,SFR1P2,ENSG00000223707
chrX,ENSG00000276892,ENSG00000276892
chrX,CHM,ENSG00000188419
chrX,MIR361,ENSG00000199051
chrX,NDUFA5P7,ENSG00000234039
chrX,STIP1P3,ENSG00000225536
chrX,TPMTP4,ENSG00000223574
chrX,DACH2,ENSG00000126733
chrX,EEF1A1P29,ENSG00000215093
chrX,GEMIN8P3,ENSG00000223772
chrX,FCF1P9,ENSG00000231478
chrX,COPS8P1,ENSG00000271290
chrX,ENSG00000236190,ENSG00000236190
chrX,ENSG00000271457,ENSG00000271457
chrX,ENSG00000200422,ENSG00000200422
chrX,ENSG00000230478,ENSG00000230478
chrX,KLHL4,ENSG00000102271
chrX,RPSAP15,ENSG00000237506
chrX,ENSG00000282914,ENSG00000282914
chrX,ENSG00000271205,ENSG00000271205
chrX,ENSG00000289575,ENSG00000289575
chrX,RPL34P36,ENSG00000270446
chrX,MRPS22P1,ENSG00000271056
chrX,TMEM184CP1,ENSG00000230706
chrX,CAPZA1P1,ENSG00000230956
chrX,ENSG00000252016,ENSG00000252016
chrX,ENSG00000271693,ENSG00000271693
chrX,CPXCR1,ENSG00000147183
chrX,ENSG00000271157,ENSG00000271157
chrX,ENSG00000232576,ENSG00000232576
chrX,ENSG00000270745,ENSG00000270745
chrX,SRIP2,ENSG00000224065
chrX,ENSG00000225012,ENSG00000225012
chrX,TGIF2LX,ENSG00000153779
chrX,STAU2P1,ENSG00000227581
chrX,USP12PX,ENSG00000226081
chrX,ENSG00000274022,ENSG00000274022
chrX,RNF19BPX,ENSG00000227434
chrX,UBE2V1P9,ENSG00000229667
chrX,RNU6-555P,ENSG00000207515
chrX,ENSG00000206062,ENSG00000206062
chrX,PABPC5-AS1,ENSG00000234161
chrX,ENSG00000236413,ENSG00000236413
chrX,PABPC5,ENSG00000174740
chrX,SERBP1P4,ENSG00000230275
chrX,PCDH11X,ENSG00000102290
chrX,RNU2-26P,ENSG00000222440
chrX,VDAC1P3,ENSG00000234702
chrX,ENSG00000289479,ENSG00000289479
chrX,EIF4A1P10,ENSG00000229132
chrX,KRT18P11,ENSG00000215089
chrX,SNX3P1X,ENSG00000230543
chrX,RPL26P36,ENSG00000225912
chrX,TUSC2P2,ENSG00000285445
chrX,DLGAP5P2,ENSG00000237873
chrX,AP2B1P1,ENSG00000234130
chrX,ST13P18,ENSG00000234322
chrX,NT5DC1P1,ENSG00000237381
chrX,RPL7P55,ENSG00000228301
chrX,NAP1L3,ENSG00000186310
chrX,FAM133A,ENSG00000179083
chrX,USP37P1,ENSG00000270826
chrX,RNU6-332P,ENSG00000212495
chrX,TUBB4BP8,ENSG00000227521
chrX,PAICSP7,ENSG00000232293
chrX,CCNB1IP1P3,ENSG00000231001
chrX,MIR548M,ENSG00000221187
chrX,ENSG00000271094,ENSG00000271094
chrX,CALM1P1,ENSG00000223467
chrX,RNA5SP510,ENSG00000201567
chrX,GTF3C6P1,ENSG00000215085
chrX,HNRNPDLP3,ENSG00000236185
chrX,HNRNPDLP1,ENSG00000226307
chrX,RPS7P13,ENSG00000235425
chrX,ENSG00000270583,ENSG00000270583
chrX,KAT7P1,ENSG00000232842
chrX,RN7SL379P,ENSG00000242998
chrX,ENSG00000203262,ENSG00000203262
chrX,ENSG00000286523,ENSG00000286523
chrX,RPS29P28,ENSG00000232069
chrX,BRDTP1,ENSG00000271209
chrX,RN7SKP194,ENSG00000223260
chrX,SKP2P1,ENSG00000229693
chrX,DIAPH2,ENSG00000147202
chrX,RPA4,ENSG00000204086
chrX,NDUFB5P2,ENSG00000214628
chrX,RN7SL74P,ENSG00000265260
chrX,DIAPH2-AS1,ENSG00000236256
chrX,ENSG00000233887,ENSG00000233887
chrX,NCKAP1P1,ENSG00000237752
chrX,KPNB1P1,ENSG00000234889
chrX,RPL6P29,ENSG00000236243
chrX,ENSG00000271322,ENSG00000271322
chrX,EEF1A1P15,ENSG00000213704
chrX,HMGB1P32,ENSG00000226837
chrX,ENSG00000281566,ENSG00000281566
chrX,TEX101P1,ENSG00000270308
chrX,XRCC6P5,ENSG00000215070
chrX,B3GNT2P1,ENSG00000229946
chrX,ENSG00000252296,ENSG00000252296
chrX,CTDSPL2P1,ENSG00000236988
chrX,RPSAP8,ENSG00000230592
chrX,PCDH19,ENSG00000165194
chrX,TNMD,ENSG00000000005
chrX,TSPAN6,ENSG00000000003
chrX,SRPX2,ENSG00000102359
chrX,SYTL4,ENSG00000102362
chrX,PPIAP89,ENSG00000223819
chrX,RAD21P1,ENSG00000238116
chrX,ENSG00000275320,ENSG00000275320
chrX,CSTF2,ENSG00000101811
chrX,ENSG00000202231,ENSG00000202231
chrX,NOX1,ENSG00000007952
chrX,HNRNPA1P26,ENSG00000239345
chrX,HNRNPA1P27,ENSG00000233680
chrX,NSA2P3,ENSG00000179031
chrX,XKRX,ENSG00000182489
chrX,CSGALNACT2P1,ENSG00000182574
chrX,ARL13A,ENSG00000174225
chrX,TRMT2B,ENSG00000188917
chrX,TRMT2B-AS1,ENSG00000225839
chrX,TMEM35A,ENSG00000126950
chrX,CENPI,ENSG00000102384
chrX,YWHAQP8,ENSG00000231643
chrX,DRP2,ENSG00000102385
chrX,TAF7L,ENSG00000102387
chrX,RNU6-934P,ENSG00000202024
chrX,NANOGNBP3,ENSG00000270813
chrX,RPL21P132,ENSG00000183911
chrX,TIMM8A,ENSG00000126953
chrX,BTK,ENSG00000010671
chrX,RPL36A,ENSG00000241343
chrX,RPL36A-HNRNPH2,ENSG00000257529
chrX,GLA,ENSG00000102393
chrX,HNRNPH2,ENSG00000126945
chrX,ARMCX4,ENSG00000196440
chrX,PPIAP90,ENSG00000234557
chrX,PRKCIP1,ENSG00000237682
chrX,ARMCX1,ENSG00000126947
chrX,ARMCX7P,ENSG00000204072
chrX,ENSG00000290908,ENSG00000290908
chrX,ARMCX6,ENSG00000198960
chrX,ARMCX3,ENSG00000102401
chrX,ARMCX3-AS1,ENSG00000228275
chrX,ENSG00000261101,ENSG00000261101
chrX,RNU6-30P,ENSG00000207291
chrX,ENSG00000286000,ENSG00000286000
chrX,ARMCX2,ENSG00000184867
chrX,ENSG00000223753,ENSG00000223753
chrX,RNU6-587P,ENSG00000212584
chrX,ENSG00000229090,ENSG00000229090
chrX,GK4P,ENSG00000178146
chrX,ENSG00000290798,ENSG00000290798
chrX,NXF5,ENSG00000126952
chrX,ZMAT1,ENSG00000166432
chrX,ENSG00000235196,ENSG00000235196
chrX,RNU6-345P,ENSG00000252810
chrX,H2BP8,ENSG00000235976
chrX,C3orf49P1,ENSG00000226119
chrX,MTND6P13,ENSG00000234901
chrX,TCEAL2,ENSG00000184905
chrX,TCEAL6,ENSG00000204071
chrX,ENSG00000286794,ENSG00000286794
chrX,BEX5,ENSG00000184515
chrX,TCP11X3P,ENSG00000251525
chrX,ENSG00000290743,ENSG00000290743
chrX,TCP11X1,ENSG00000268235
chrX,NXF2,ENSG00000269405
chrX,ENSG00000273746,ENSG00000273746
chrX,NXF2B,ENSG00000269437
chrX,ENSG00000284800,ENSG00000284800
chrX,ENSG00000231590,ENSG00000231590
chrX,TCP11X2,ENSG00000215029
chrX,TMSB15A,ENSG00000158164
chrX,FOXN3P1,ENSG00000176318
chrX,NXF4,ENSG00000290811
chrX,ARMCX5,ENSG00000125962
chrX,ARMCX5-GPRASP2,ENSG00000271147
chrX,ENSG00000270050,ENSG00000270050
chrX,H3P45,ENSG00000227211
chrX,GPRASP1,ENSG00000198932
chrX,ENSG00000286327,ENSG00000286327
chrX,RNU6-589P,ENSG00000252294
chrX,BEND7P1,ENSG00000230320
chrX,GPRASP2,ENSG00000158301
chrX,GPRASP3,ENSG00000198908
chrX,LINC00630,ENSG00000223546
chrX,MTND1P32,ENSG00000232282
chrX,MTND2P2,ENSG00000229954
chrX,MTCO1P19,ENSG00000237300
chrX,MTCO2P19,ENSG00000237628
chrX,MTATP6P19,ENSG00000228316
chrX,MTCO3P19,ENSG00000224471
chrX,MTND4P32,ENSG00000226056
chrX,MTND5P26,ENSG00000234886
chrX,MTND6P32,ENSG00000227649
chrX,MTCYBP32,ENSG00000229794
chrX,ENSG00000239407,ENSG00000239407
chrX,RAB40AL,ENSG00000102128
chrX,ENSG00000234050,ENSG00000234050
chrX,ENSG00000286846,ENSG00000286846
chrX,NUDT19P2,ENSG00000224632
chrX,BEX1,ENSG00000133169
chrX,NXF3,ENSG00000147206
chrX,ENSG00000226241,ENSG00000226241
chrX,RPSAP59,ENSG00000233071
chrX,BEX4,ENSG00000102409
chrX,TCEAL8,ENSG00000180964
chrX,ENSG00000224692,ENSG00000224692
chrX,TCEAL5,ENSG00000204065
chrX,BEX2,ENSG00000133134
chrX,TCEAL7,ENSG00000182916
chrX,ENSG00000238049,ENSG00000238049
chrX,TCEAL9,ENSG00000185222
chrX,BEX3,ENSG00000166681
chrX,ENSG00000281091,ENSG00000281091
chrX,ENSG00000234405,ENSG00000234405
chrX,RAB40A,ENSG00000172476
chrX,ENSG00000287619,ENSG00000287619
chrX,TCEAL4,ENSG00000133142
chrX,ENSG00000279894,ENSG00000279894
chrX,TCEAL3,ENSG00000196507
chrX,TCEAL3-AS1,ENSG00000224031
chrX,TCEAL1,ENSG00000172465
chrX,CNEP1R1P1,ENSG00000180284
chrX,MORF4L2,ENSG00000123562
chrX,MORF4L2-AS1,ENSG00000231154
chrX,GLRA4,ENSG00000188828
chrX,ENSG00000288597,ENSG00000288597
chrX,TMEM31,ENSG00000179363
chrX,PLP1,ENSG00000123560
chrX,RAB9B,ENSG00000123570
chrX,TMSB15B-AS1,ENSG00000231728
chrX,RNA5SP511,ENSG00000222419
chrX,H2BP9,ENSG00000231787
chrX,ENSG00000276298,ENSG00000276298
chrX,ELF2P1,ENSG00000234345
chrX,TMSB15B,ENSG00000158427
chrX,SLC25A53P1,ENSG00000230312
chrX,DPPA3P1,ENSG00000227067
chrX,ENSG00000291310,ENSG00000291310
chrX,H2BW1,ENSG00000123569
chrX,H2BW2,ENSG00000101812
chrX,H2BW3P,ENSG00000235946
chrX,SLC25A53,ENSG00000269743
chrX,ZCCHC18,ENSG00000166707
chrX,FAM199X,ENSG00000123575
chrX,ESX1,ENSG00000123576
chrX,IL1RAPL2,ENSG00000189108
chrX,PHB1P10,ENSG00000232665
chrX,RPL18AP14,ENSG00000223733
chrX,TEX13A,ENSG00000268629
chrX,KCTD9P2,ENSG00000181819
chrX,RNU6-207P,ENSG00000206864
chrX,NRK,ENSG00000123572
chrX,SERPINA7,ENSG00000123561
chrX,CTDSPL2P2,ENSG00000230788
chrX,PWWP3B,ENSG00000157502
chrX,CSGALNACT2P2,ENSG00000256709
chrX,NAP1L4P2,ENSG00000224816
chrX,SERPINA7P1,ENSG00000227657
chrX,ENSG00000277673,ENSG00000277673
chrX,RADX,ENSG00000147231
chrX,MIR548AN,ENSG00000263515
chrX,RNF128,ENSG00000133135
chrX,TBC1D8B,ENSG00000133138
chrX,MORC4,ENSG00000133131
chrX,RIPPLY1,ENSG00000147223
chrX,CLDN2,ENSG00000165376
chrX,EEF1A1P40,ENSG00000231144
chrX,RBM41,ENSG00000089682
chrX,NUP62CL,ENSG00000198088
chrX,GTF3C6P2,ENSG00000213569
chrX,DNAAF6,ENSG00000080572
chrX,MYCLP1,ENSG00000204053
chrX,DNAJA1P3,ENSG00000215007
chrX,KRT18P49,ENSG00000214720
chrX,FRMPD3,ENSG00000147234
chrX,FRMPD3-AS1,ENSG00000227610
chrX,PRPS1,ENSG00000147224
chrX,ENSG00000289923,ENSG00000289923
chrX,TSC22D3,ENSG00000157514
chrX,NCBP2L,ENSG00000170935
chrX,MID2,ENSG00000080561
chrX,ENSG00000236064,ENSG00000236064
chrX,TMEM230P1,ENSG00000225728
chrX,NLRP3P1,ENSG00000277883
chrX,TEX13B,ENSG00000170925
chrX,VSIG1,ENSG00000101842
chrX,PSMD10,ENSG00000101843
chrX,ATG4A,ENSG00000101844
chrX,COL4A6,ENSG00000197565
chrX,ENSG00000189372,ENSG00000189372
chrX,COL4A5,ENSG00000188153
chrX,IRS4,ENSG00000133124
chrX,IRS4-AS1,ENSG00000237863
chrX,RNU6-309P,ENSG00000201443
chrX,ENSG00000275110,ENSG00000275110
chrX,GAPDHP77,ENSG00000215000
chrX,GUCY2F,ENSG00000101890
chrX,NXT2,ENSG00000101888
chrX,MFN1P1,ENSG00000233874
chrX,KCNE5,ENSG00000176076
chrX,ACSL4,ENSG00000068366
chrX,ENSG00000237319,ENSG00000237319
chrX,ENSG00000289365,ENSG00000289365
chrX,ENSG00000289870,ENSG00000289870
chrX,RPS5P7,ENSG00000225381
chrX,TMEM164,ENSG00000157600
chrX,MIR652,ENSG00000208013
chrX,MIR3978,ENSG00000265584
chrX,AMMECR1,ENSG00000101935
chrX,SNORD96B,ENSG00000208883
chrX,AMMECR1-IT1,ENSG00000224142
chrX,GNG5B,ENSG00000133136
chrX,RTL9,ENSG00000243978
chrX,ENSG00000287685,ENSG00000287685
chrX,TDGF1P3,ENSG00000225366
chrX,M6PRP1,ENSG00000228042
chrX,CHRDL1,ENSG00000101938
chrX,PAK3,ENSG00000077264
chrX,FCF1P4,ENSG00000226112
chrX,GLUD1P9,ENSG00000234349
chrX,CAPN6,ENSG00000077274
chrX,DCX,ENSG00000077279
chrX,RNU6-496P,ENSG00000251954
chrX,HMGB1P12,ENSG00000223904
chrX,SERTM2,ENSG00000260802
chrX,ENSG00000229939,ENSG00000229939
chrX,EIF4BP7,ENSG00000225031
chrX,RPL18AP15,ENSG00000236189
chrX,ALG13,ENSG00000101901
chrX,RNA5SP512,ENSG00000201420
chrX,ALG13-AS1,ENSG00000229487
chrX,TRPC5,ENSG00000072315
chrX,TRPC5OS,ENSG00000204025
chrX,ENSG00000271421,ENSG00000271421
chrX,RTL4,ENSG00000187823
chrX,DPRXP7,ENSG00000271464
chrX,CCDC121P1,ENSG00000271400
chrX,LHFPL1,ENSG00000182508
chrX,HMGB3P30,ENSG00000213652
chrX,AMOT,ENSG00000126016
chrX,MIR4329,ENSG00000283775
chrX,RN7SL266P,ENSG00000243011
chrX,ENSG00000286072,ENSG00000286072
chrX,RNU6-1015P,ENSG00000252930
chrX,ENSG00000286767,ENSG00000286767
chrX,ENSG00000235329,ENSG00000235329
chrX,PPIHP2,ENSG00000220541
chrX,XACT,ENSG00000241743
chrX,QTRT1P1,ENSG00000270524
chrX,RNU1-57P,ENSG00000207220
chrX,RN7SL93P,ENSG00000240327
chrX,ENSG00000288595,ENSG00000288595
chrX,ENSG00000230502,ENSG00000230502
chrX,TNPO3P1,ENSG00000271686
chrX,SSU72P1,ENSG00000226547
chrX,HTR2C,ENSG00000147246
chrX,RPL36AP53,ENSG00000224664
chrX,ENSG00000289287,ENSG00000289287
chrX,SNORA35,ENSG00000208839
chrX,MIR764,ENSG00000212100
chrX,MIR1912,ENSG00000222321
chrX,MIR1264,ENSG00000276158
chrX,MIR1298,ENSG00000221710
chrX,MIR1911,ENSG00000222715
chrX,HSPA8P7,ENSG00000224773
chrX,MIR448,ENSG00000199001
chrX,ENSG00000270413,ENSG00000270413
chrX,IL13RA2,ENSG00000123496
chrX,RNU6-648P,ENSG00000222122
chrX,ENSG00000238223,ENSG00000238223
chrX,YAP1P2,ENSG00000236080
chrX,LRCH2,ENSG00000130224
chrX,SNORA35B,ENSG00000271907
chrX,RBMXL3,ENSG00000175718
chrX,RPL36P18,ENSG00000235656
chrX,LUZP4,ENSG00000102021
chrX,TUBAP6,ENSG00000274374
chrX,ENSG00000271021,ENSG00000271021
chrX,PLS3-AS1,ENSG00000271826
chrX,ENSG00000252441,ENSG00000252441
chrX,PLS3,ENSG00000102024
chrX,PHF5FP,ENSG00000270431
chrX,ASS1P5,ENSG00000227881
chrX,DANT2,ENSG00000235244
chrX,EEF1GP5,ENSG00000234785
chrX,SUMO2P21,ENSG00000228532
chrX,DANT1,ENSG00000229335
chrX,RN7SL712P,ENSG00000266828
chrX,AKR1B1P8,ENSG00000231371
chrX,API5P1,ENSG00000234558
chrX,AGTR2,ENSG00000180772
chrX,RNU6-154P,ENSG00000207033
chrX,SLC6A14,ENSG00000268104
chrX,CT83,ENSG00000204019
chrX,SLC6A14P1,ENSG00000236077
chrX,SLC6A14P2,ENSG00000237860
chrX,ENSG00000230159,ENSG00000230159
chrX,PRPF4BP1,ENSG00000224217
chrX,RNU6-1323P,ENSG00000206752
chrX,SETP8,ENSG00000213526
chrX,ENSG00000238066,ENSG00000238066
chrX,TCERG1P1,ENSG00000224314
chrX,ENSG00000279587,ENSG00000279587
chrX,KLHL13,ENSG00000003096
chrX,TUBB4BP3,ENSG00000237458
chrX,RPL12P43,ENSG00000234524
chrX,ENSG00000270619,ENSG00000270619
chrX,WDR44,ENSG00000131725
chrX,MIR1277,ENSG00000221463
chrX,DOCK11,ENSG00000147251
chrX,RBBP8P1,ENSG00000230399
chrX,IL13RA1,ENSG00000131724
chrX,ENSG00000239182,ENSG00000239182
chrX,TMEM30BP1,ENSG00000250995
chrX,ZCCHC12,ENSG00000174460
chrX,LINC01285,ENSG00000203650
chrX,AKR7A2P2,ENSG00000224341
chrX,COBLP1,ENSG00000231270
chrX,LONRF3,ENSG00000175556
chrX,ENSG00000277535,ENSG00000277535
chrX,KIAA1210,ENSG00000250423
chrX,ARL5AP1,ENSG00000227864
chrX,HNRNPA1P28,ENSG00000230170
chrX,NUDT19P6,ENSG00000270625
chrX,PGRMC1,ENSG00000101856
chrX,AKAP17BP,ENSG00000214992
chrX,ENSG00000230392,ENSG00000230392
chrX,ENSG00000226661,ENSG00000226661
chrX,MRPS17P9,ENSG00000227814
chrX,SLC25A43,ENSG00000077713
chrX,ENSG00000237903,ENSG00000237903
chrX,RNU1-67P,ENSG00000207175
chrX,RN7SL118P,ENSG00000266420
chrX,RNY3P16,ENSG00000252147
chrX,SLC25A5-AS1,ENSG00000224281
chrX,SLC25A5,ENSG00000005022
chrX,UBE2A,ENSG00000077721
chrX,STEEP1,ENSG00000018610
chrX,NKRF,ENSG00000186416
chrX,ENSG00000289864,ENSG00000289864
chrX,SEPTIN6,ENSG00000125354
chrX,MIR766,ENSG00000211578
chrX,ENSG00000279601,ENSG00000279601
